username,tweet,review,ironic
BezerraIzaura,"""@monicabergamo Lembro-me deste senhor, quando declararam perseguição total a Lula, dando uma entrevista sobre o Sítio de Atibaia e os famosos pedalinhos. É um peixe ensaboado, tão repugnante quanto qualquer um, dos muitos, que usam os direitos adquiridos por lei para descumprí-la #LulaLivre""",0,False
nraeot,"""@TonhoDrinks O cara escreve um texto extremamente preconceituoso contra quem ele chama de “semicultos” e vota no Lula que é semi-analfabeto kkkkkkkkk""",-1,False
joao2608sanches,"""Calheiros anunciam voto em Lula “ou em quem ele indicar”  via @brasil247""",-1,False
Rodyselton,"""Bolsonaro no roda viva hoje, vai ser tipo aquela novela o rei do gado""",0,False
maysamarina10,"""Site do PT terá cobertura minuto a minuto do Festival Lula Livre - , ., #pt #lula #brasil #lulalivre #brumar #ney #Eleicoes2018""",1,False
EdenGurgel,"""@chico_pinheiro Se votam em Bolsonaro.. já está respondido""",0,False
ewertonalves93,"""@flaviomorgen @Pirulla25 @Gabrielzaul95 Rapaz não é por nada nao, mas Lula ja cogitava Banco Central e moeda única há mais de 10 anos. ""Ta indo no caminho certo"", disse ele., , """,1,False
lainesouzar,""" #Haddad #FernandoLulaHaddad #ManuelaDavila #lulalivre #LULA #OBrasilFelizdeNovo""",1,False
bazardoseletron,"""LULA FALA MAL DO BRASIL, DIZ QUE MENTE E RI DAS MENTIRAS """,0,True
pedrinhumg,"""@isafazfavor sou mais o haddad q o lula, mas ainda prefiro o ciro""",0,False
tririos,"""Lula é Preso Político do Brasil ou dos EUA? """,0,False
MarceloLavanini,"""@mariafarofa Eu nasci em 73, fruto de um momento de fraqueza tbm. rsrsrs. Mas ainda assim, existem alternativas. Uma interrupção de gravidez não pode ser tratado como método contraceptivo. Não é uma pílula do dia seguinte.""",0,True
tropicalonline,"""UM DOS PROJETOS DE LEI DE BOLSONARO. Escolas militarizadas. """,-1,False
mitastic,"""@CinaraMenezes @blogdojosias Lula? Quem e esse?""",0,False
almeidarios1,"""@infomoney @cviegas O Carlos Viegas só ré-Twitta e critica. Coisa de esquerdista preguiçoso. Cadê suas idéias e principalmente soluções. Bolsonaro não é perfeito mas é diferente desse lixo atômico que nos eleitores produzimos com nosso voto. Agora vamos apostar forte 💪 em Bolsonaro e discute depois""",1,False
William28790921,"""@JosephGWashingt Há uma grande diferença entre o Lula o e Trump né brother...""",0,False
RTPrazeres,"""O POVO FAZ CAMPANHA PARA O CIRO GOMES SEM TER POLITICO FINANCIANDO. DIFERENTE DE OUTROS QUE SÃO FINANCIADOS POR CORRUPTOS.""",0,False
burbujacrisism,"""""@A24COM: Tenés razón @maximmontenegro! Subsidiemos todo de nuevo, Fútbol para Todos, gasoducto del Sur, Lula libre, nafta a $ 8, Kukaland!!""""",0,True
ploxbrasil,"""TÁ NO PLOX """,0,True
MrGG4mer,"""@lilmarco777 @BolsonaroSP Hoje meu voto vai para o Bolsonaro pois a ele é oque tem maiores chances de ganhar, e como eu disse antes apoiar ""algum"" conservador com chance do que outro que não tenha.""",1,False
ElaineBR3,"""@e_v_0 @JQTEI Que a professora colocou um nome jocoso na ideia de Lula/Chaves/Fidel, ideia difundida no discurso eloquente do próprio Lula no Foro de São Paulo daquele ano. Sabemos q essa ideia se reverbera até hoje e q o nome jocoso deixou de ser uma piada pq descreve bem a ideia""brilhante"".""",0,False
sukarno_cruz,"""Às vésperas do registro de Lula, Cármen Lúcia defende Lei da Ficha Limpa @estadao:  """,0,False
hoylime,"""@juanghirardelli @odonnellmaria y no te parece raro por casualidad que haya una persecución judicial a lula da silva, a correa, a cristina? no, eso NO te parece peculiar..""",0,False
thallisramos,"""""ah mas tá na lei."" Que convenientemente foi criada por quem eim? PELOS PRÓPRIOS SEU ENERGÚMENO! E poucos, mas bem poucos políticos tem a decência de recusar, e advinhem só... BOLSONARO não é um deles! """,-1,False
tririos,"""Para perseguir Lula a Justiça  se desmoraliza """,-1,False
Chyko661,"""@Ricamconsult Me fala um candidato, sem ser Bolsonaro que esteja falando disso com clareza, que esteja disposto a dar um jeito nisso??? Neste momento o Brasil precisa de um cara RADICAL!!!""",0,False
rosemarywarde,"""@VemPraRua_br Não palhaço !! É pra avisar que Lula é Haddad e a voz do Haddad é a voz do Lula !! Fernando Lula Haddad é esse o nome do futuro presidente do Brasil !!""",-1,False
Luisescreve,"""@palmeriodoria @ConversaAfiada Lula mantém 30% das intenções de voto! Não entendo como sua oposição, que representa 70% do eleitorado, não joga o último torrão de terra sobre seu Caixão. O momento de aniquilar o projeto de perpetuação no poder, baixo a tutela da corrupção, de Lula e o PT é agora.""",-1,False
lelismelos,"""Com 12 semanas o feto já faz flexão melhor q o Bolsonaro""",-1,False
toti_teske,"""@DvdCastillo E ele deveria também ir para cadeia e se trocar inelegível. Seria uma ótima homenagem ao Lula e um benção para o Brasil.""",-1,False
EricaBassetto,"""Se alguém gosta do Bolsonaro, assista esse vídeo inteiro e abra a mente. Se odeia, assista que você vai odiar mais ainda. , """,-1,False
FmGrauna,"""Elba Ramalho canta Belchior em álbum batizado com nome de música inédita de Lula Queiroga e Yuri Queiroga """,1,False
ohwinehouse,"""@michaeljacksing do Lula? a última pesquisa feita mostra que sim. No 1° turno: 17,3% pro Haddad, 11,9% pra Marina e 9,6% pro Ciro. E em um 2° turno entre Bolson*ro e Haddad, acredito que esses votos da Marina e Ciro vão para o Haddad.""",0,False
antoniojmrocha,"""@folha Serve para Lula e os corruptos do seu entorno ou é só cinismo?""",-1,False
KareemiPrem,"""Adicionei um vídeo a uma playlist @YouTube  de Verdade .:.Pílula de Leveza.:.""",0,False
pitx19,"""@newisa_mr @psicolarrys @Iammoremylrds na minha tbm é 90% lula uns % marina e uns cocô ne bolsonaro""",-1,False
180graus,"""Cinco dias depois de o Ministério Público Eleitoral (MPE) entrar com uma impugnação (questionamento) contra o registro do ex-presidente Luiz Inácio Lula da Silva, o... """,-1,False
masl50,"""@EstadaoPolitica #LulaÉPresidiário""",-1,False
AngeNasc,"""@VegettoCRVG LULA/HADDAD + MANU  Aceita que doi menos.✊🏻✊🏻✊🏻✊🏻✊🏻""",0,False
Fabilcp,"""@FNN_FakeNews @LulaOficial Já está aqui é válida . #LulaÉPresidiario""",-1,False
withuhs,"""o pior e que tem uma galeeeeeeeera que apoia o Bolsonaro né cara""",-1,False
rafaelvavassori,"""@geraldoalckmin olha ai o discurso, só nao transformou em 13 anos o Brasil PQ SOMOS FORTES AINDA com corruptos desde 1988. Acorda!Petrobras, Estadio, faz o povo acampa e depois nao q sai por tatica. obras da copa ate hj sem explicação e apoia este ainda,  17 BOLSONARO PORRA""",-1,False
rafaelvavassori,"""@Rede45 @geraldoalckmin olha ai o discurso, só nao transformou em 13 anos o Brasil PQ SOMOS FORTES AINDA com corruptos desde 1988. Acorda!Petrobras, Estadio, faz o povo acampa e depois nao q sai por tatica. obras da copa ate hj sem explicação e apoia este ainda,  17 BOLSONARO PORRA""",1,False
folha,"""Vice de Bolsonaro recebe, em evento, presidente do Tribunal que condenou Lula  #Eleições2018 """,0,False
mcf60,"""Na mancha eleitoral de Nordeste, Norte e Centro-Oeste Alckmin tem 1,7%, """,0,False
MarceloACoelho1,"""@UOLNoticias Lista de Furnas? Do lado de Aécio? JBS?, Bolsonaro tá no congresso há 26 anos, não fez nada até hoje, só aprovou 2 projetos. Seus funcionários de casa viviam às nossas custas tavam na folha de pagamento do congresso. Bolsonaro disse que não basta empregar a família, #LulaPresidente""",-1,False
JotaInfo,"""MPF: Lula se acha um ‘preso diferenciado’ e recomendação da ONU foi precipitada e é inexequível """,0,False
YuriCristo15,"""Mermão pode acontecer tudo, menos esse tal de Bolsonaro ganhar filhoooo!""",0,False
robertabastosn,"""A Globo🤮tá reclamando que o Lula🧔usa a cela pra fazer política. É só soltar que ele fará nas ruas. Implicância!""",0,False
rafaelvavassori,"""@Rede45 @geraldoalckmin olha ai o discurso, só nao transformou em 13 anos o Brasil PQ SOMOS FORTES AINDA com corruptos desde 1988. Acorda!Petrobras, Estadio, faz o povo acampa e depois nao q sai por tatica. obras da copa ate hj sem explicação e apoia este ainda,  17 BOLSONARO PORRA""",1,False
NelidaEsterRey,"""Naciones Unidas pide que Brasil permita a Lula ejercer sus derechos como candidato a las elecciones presidenciales """,0,False
AfonsoMassaro,"""@o_antagonista Agora do Lula ninguém fala nada""",0,False
SCezarp,"""COMISSÃO DA ONU E NAÇÕES UNIDAS CONTRA A CORRUPÇÃO QUER INVESTIGAR A CORRUPÇÃO NO BRASIL. Bolsonaro tirará do SERASA 63 milhões de pessoas somente com o fim da corrupção e recuperação do naufrágio da economia ( mega... """,-1,False
lopes204060,"""Quanto mais batem no Lula, mais a popularidade dele aumenta. Sabe pq? Pq ele tirou mais de 36 MILHÕES de brasileiros da linha da pobreza, pq foi o que mais investiu em saúde, segurança e educação, pq foi o que mais... """,1,False
JoseVel89010744,"""Os chavistas sanguinários e atrasados, tornaram pobre o rico País., Esse mesmo tipo de gente, sob Lula e Dilma, o PT, tentaram transformar o Brasil numa imensa Venezuela, mas foram contidos a tempo, mas não definitivamente., #BolsonaroPresidente, @JoseVel89010744""",0,False
marcorotta,"""@BlogdoNoblat Sério. Pare e pense um minuto em como as atitudes e argumentos dos fãs do Bolsonaro estão parecidos com os fãs de Lula. Populismo de todos os sabores.""",-1,False
JRMRS22,"""@reinaldoazevedo Ler seu texto é sempre bom e educativo. Ler os comentários aqui no twitter dá tristeza. Vivendo o inferno Trump aqui nos Est Unidos, fico imaginando o cenário de vitória do Bolsonaro. Seria um desastre!""",-1,False
Leandro28019410,"""@kalebdaniel8 @jairbolsonaro @LulaOficial Você vota no Bolsonaro??""",0,False
180graus,"""O parecer foi anexado ao pedido de registro de candidatura de Lula, cujo relator é o ministro Luís Roberto Barroso, em resposta a quatro “notícias de inelegibilidade” feitas por cidadãos contra o ex-presidente. """,-1,False
vitortorres,"""@fprado28 @UOL Enquete: , , Quem só tem dois projetos aprovados depois de 28 anos mamando nas tetas do dinheiro público?, , Quem foi o presidente que mais construiu instituições de ensino federal na história do país?, , Não. Não se deve trocar Bolsonaro por Lula. Em nenhuma situação.""",0,False
lucena_mauricio,"""@simba_reileao @WesJanson @apyus Se ele for candidato, o que é altamente improvável, como sugere a pesquisa, sim dá pra ignorar. O que deveria ter sido feito foi como a pesquisa encomendada pela XP, que apresenta Haddad como candidato indicado pelo Lula.""",0,False
Clebbing,"""#ReclamoAquiNoTwitterPq O Lulismo, o Morismo e o Bolsonarismo possuem os mesmos sintomas. E todos são provenientes de uma mesma raiz: a ignorância., ., ., #Politica #Ciro12 #Lulaepresidiario #LulaECandidato #bolsonaro #sergiomoro""",0,False
MarceloDeLucaP1,"""Dias Toffoli é ministro do STF com a estrela do PT na testa! Tofolli é a última esperança de Lula! Assine a petição contra Toffolli na presidência do STF! Temos 368.373 assinaturas! #LulaÉPresidário @STF_oficial,  @katiaduarte""",-1,False
MarceloDeLucaP1,"""Dias Toffoli é ministro do STF com a estrela do PT na testa! Tofolli é a última esperança de Lula! Assine a petição contra Toffolli na presidência do STF! Temos 368.373 assinaturas! #LulaÉPresidário @STF_oficial,  @cdelafiori""",-1,False
pcmalvadeza,"""PT vai usar pedido de comitê da ONU para tentar garantir Lula em debates     QUE PÔRRA DE COMITE DA ONU,VÉI!? ESSE CARA É CONDENADO  E FIM DE PAPO!""",-1,False
Brasileiro345,"""@Estadao @EstadaoPolitica Lula é perseguido político e o mundo já sabe disso""",0,False
rmcsangueazul,"""@ManuelaDavila @Haddad_Fernando Uma boa idéia que a turma do PT conhece é a 51, o Lula principalmente!!!!""",-1,False
subeida1,"""Ministério Público Eleitoral opina pela inelegibilidade de Lula e pede para TSE recusar a candidatura """,-1,False
Kleberazulino,"""@diImabr Vai ser engraçado ver a choradeira de quem acredita que realmente Lula vai ser candidato, depois que ele for impugnado! 😂😂😂😂""",-1,False
batman196,"""Entenda como Lula conseguiu aumentar seu patrimônio em dez vezes em 12 anos """,-1,False
HarleyR25297357,"""@folha E o corrupto do Lula ela quer solto., Que lógica é essa?""",-1,False
Johnny_paiv7,"""@slparticipacoes @alefrotabrasil Tem gente que pergunta quais medidas ele tomou...  Aprendam a pesquisar, tentem usar a Internet para aprender...  E não depende só dele que as medidas sejam aprovadas, larguem de ser burros e aprendam a votar tb, mudem os políticos corruptos em vez de criticar o bolsonaro.""",0,True
SCezarp,"""COMISSÃO DA ONU E NAÇÕES UNIDAS CONTRA A CORRUPÇÃO QUER INVESTIGAR A CORRUPÇÃO NO BRASIL. Bolsonaro tirará do SERASA 63 milhões de pessoas somente com o fim da corrupção e recuperação do naufrágio da economia ( mega... """,1,False
adrianalfalcao,"""@Daia_Gularte @AbreuLhama @LulaOficial Esse país tá um caos  por causa desse fanatismo por esses políticos. Como seria bom se a recíproca fosse verdadeira. Votei em Lula, mas hoje jamais votaria nesse bandido dissimulado.""",-1,False
Porn_Palace,"""Amarna and Lula are redheads in black PVC outfits and fishnet stockings! #Sex &gt;  &lt; """,0,True
rafaelvavassori,"""@MarinaSilva olha ai o discurso, só nao transformou em 13 anos o Brasil PQ SOMOS FORTES AINDA com corruptos desde 1988. Acorda!Petrobras, Estadio, faz o povo acampa e depois nao q sai por tatica. obras da copa ate hj sem explicação e apoia este ainda,  17 BOLSONARO PORRA""",0,False
jpolepper,"""@ptbrasil Nesses produtos PT, vcs tem o bonequinho “Pixuleco”, autografado pelo Lula ?""",-1,False
mjgrando,"""Bolsonaro propõe demissão em massa de professores e ensino à distância para todos os níveis | Mídia Rondônia """,-1,False
SCezarp,"""COMISSÃO DA ONU E NAÇÕES UNIDAS CONTRA A CORRUPÇÃO QUER INVESTIGAR A CORRUPÇÃO NO BRASIL. Bolsonaro tirará do SERASA 63 milhões de pessoas somente com o fim da corrupção e recuperação do naufrágio da economia ( mega... """,0,False
campelo484,"""@g1politica Boa tarde Brasil,, Você já escolheu qual dos dois caminho seguir?? , , Cuidado com nos 13 candidatos para a Presidente do Brasil, P.S.V.V.N = PROTESTO SEM VIOLÊNCIA, VOTE NULO!!!! ( DUPLA PERFEITOS LULA E HADDAD )""",-1,False
EmersonChagas10,"""@theintercept @ggreenwald Lula é o melhor para o país sempre foi e será digam ao mundo o absurdo que passamos aqui ! """,1,False
Blogdovava,"""""",0,True
lucena_mauricio,"""@simba_reileao @WesJanson @apyus O que mais me impressiona na pesquisa é o crescimento do Bolsonaro na eleição sem o Lula como candidato. Ele está ficando com o espólio do Lula. Indica que estão disputando o mesmo eleitorado, o que me parece estranho.""",-1,False
Observar_,"""Lula cada vez mais forte!""",1,False
marccelocardozo,"""@amilanezi @UOLNoticias Caso contrário, eu vou sempre te esculachar e só te restará dizer que eu sou de esquerda, que eu não sou e não é xingamento ou xingar o lula, que também não me afeta. Mas vc sempre continuará sendo humilhado.""",0,False
MaariOliiveira,"""É isso aí gente, Bolsonaro 2018!!! """,1,False
leonciorj,"""@elniaob @DaniloBenaglia @LisandrAlmeiida @joomikhail @JaguarBolsonaro @diImabr @LulaOficial @jairbolsonaro Qualquer país decente nunca teria eleito um escroque e uma anta, duas vezes. Passamos pela doença e estamos nos recuperando. Agora é Bolsonaro, gostem ou não. Assim como aturamos aquelas duas merdas, vocês vão ter engolir. Experimenta espernear.....""",-1,False
ThiagoTolfo,"""Pensa bem povo... 1 mês para avaliar. Não caiam no precipicio antes do tempo., , Lula dispara, vai a 37,3% e pode até vencer no primeiro turno, , , , Compartilhado a partir do meu Feed do Google""",1,False
menelista,"""@motelom hahaha Marina colocando o bolsonaro no lugar no ultimo debate foi lindo""",0,False
melothiago2,"""@congemfoco Tanto amor pelo Lula que ele não consegue parar de falar nele.""",1,False
DROPPINSUCKAZ,"""a exame eh bizarra o header do site deles ja vem com as seguintes abas ''Lula Bolsonaro Elon Musk'' kkkkk""",0,True
CatracaInformar,"""Petista @LulaOficial lidera com 37,3%, seguido pelo candidato do PSL, @Jairo_286 que tem 18,8%, segundo pesquisa CNT.  Veja mais dados:, , """,0,False
SCezarp,"""qUE BOM SERIA! , COMISSÃO DA ONU E NAÇÕES UNIDAS CONTRA A CORRUPÇÃO QUER INVESTIGAR A CORRUPÇÃO NO BRASIL. Bolsonaro tirará do SERASA 63 milhões de pessoas somente com o fim da corrupção e recuperação do naufrágio da... """,1,False
taynaabreum,"""A vontade de jogar uma bomba para os infelizes que estão fazendo propaganda para Bolsonaro no meio da salgado filho nunca foi tão real ô desgosto dessas pessoas""",-1,False
vanadias,"""O vice-procurador-geral eleitoral Humberto Jacques reafirmou, em manifestação enviada ao TSE, o posicionamento do MPE pela inelegibilidade de Luladrão. , , @UOL  """,0,False
MariaAngelaFon2,"""@VemPraRua_br Lula já era, o PT já foi., Moraliza Brasil. """,-1,False
kennabizz,"""Daí você tá no elevador e ouve aquele argumento super inteligente ""pq as pessoas tem medo do Bolsonaro? Tinha q ter medo do outro presidiário""""",-1,False
paulosimoesdini,"""@EricAmaral10 Duro é constatar que estas características são semelhantes ao brasileiro médio. Daí se deduz o porquê Bolsonaro é tão bem-quisto.""",0,False
geraldotupina,""" #política #eleições2018""",0,False
phfernandes,"""@filipe_machado em 2002, ambos votaram no Lula... essa lógica pra ele também vale?""",0,False
oflavioficial,"""@TaniaTecca @Royal47942820 @HBGust @congemfoco Eu disse que é contraditório o Bolsonaro tentar evitar esse fato como presidente quando ele fez o gesto de uma arma na mão de uma criança.""",-1,False
josetomazfilho,"""Rota 2014 - Blog do José Tomaz: Mais reluzente dos ladrões da Lava Jato, Lula está... """,0,False
Pihetrolowich12,"""ONU FORTALECE LULA, QUE PODE VENCER JÁ NO PRIMEIRO TURNO DERROTANDO O GOLPE """,1,False
JoseVel89010744,"""Lula, a ferros, colocou pé de ferro nas pernas de Haddad , O poste de Lula, Fernando Haddad, disse hoje que Lula é um ""pé de ferro"" nas pernas de Alckmin., As pesquisas sobre intenções de votos mostram que não é bem assim., #BolsonaroPresidente, @JoseVel89010744""",0,False
ricoliveira2,"""@flaviomorgen Só passando pra informar o que todos já sabiam, mas alguns insistiam em negar. 👇 , """,0,False
rickbn,"""Nunca ouvi falar no instituto MDA, então não sei se a pesquisa é confiável. Isto posto, Lula ampliou a liderança e ainda tem menor rejeição e a campanha nem começou. PT está vivíssimo.""",1,False
Alexfdesouza,"""@o_antagonista Em 2010 meu patrimônio cresceu mais de 300%, só por que eu reformei minha casa e e tive que atualizar a planta baixa na prefeitura, ai atualizaram o valor dela para poderem cobrar mais impostos, , Reportagem lixo, Os filhos do Lula ficaram milionários e ninguém fala nada, Lixo, Lixo.""",-1,False
CarminaJR,"""MDA/CNT: Lula lidera isolado pesquisa de intenção de voto - Nocaute """,0,False
novobrasil19,"""@CrisMenshova Exatamente, bater em Bolsonaro virou negócio lucrativo.""",0,False
Paulopes,"""MPF diz que comitê da ONU se precipitou ao recomendar Lula nas eleições @UOL """,-1,False
DennisJustino,"""ONU enviou junto com a cartinha pro lula um manifesto contra o clubismo do GIOVANE""",0,False
AgeBevilacqua,"""Imprensa desonesta: Comitê da ONU era sério e  apartidário quando negou cautelar a Lula, agora não vale nada. Por  Joaquim de Carvalho., , #Ippon na hipocrisia da mídia golpista.""",-1,False
SAdvogados,"""TSE recebe oitava acao de impugnacao de registro contra Lula... """,-1,False
RobsonSavio,"""Segundo um procurador (não sei de quê), ""a ONU se precipitou sobre Lula e parecer (do Comitê de Direitos Humanos) não deve ser cumprido"". , Ridículo, hilário, patético, vergonhoso! , As elites autoritárias,... """,0,False
femisapien_z,"""@Vinicius1_Bsb @Jordanmlima @TSEjusbr @mpe Pra ver as coisas + claramente vc tem q se libertar desse viés de que essa é uma situação única e é só pq é o Lula., Já aconteceram casos similares diversas vezes no Brasil. De onde vc acha q eles tiraram a inspiração?, Se tivesse um candidato decente isso n estava acontecendo.""",-1,False
haroldawn,"""se eu não tomasse pílula e não fosse solteira eu estaria surtando achando q to grávida""",0,True
CamilaPed2,"""@BlogDoPim Essa pesquisa q coloca Lula como opção...""",1,False
jesuisamandinha,"""cheguei a conclusão de que: Lula seria o Ragnar, Haddad o Bjorn, Bolsonaro o Ivar, Lagherta seria a Manu, Ubbe seria o Boulos, Hvitserk seria o Ciro (nem lá, nem cá)""",0,False
Prof_Raymundo,"""Lula tem 37,3% e Bolsonaro, 18,8%, diz pesquisa CNT/MDA  via @UOLPolitica @UOL  , Pesquisa encomendada por Sindicalistas...Será?""",0,True
ayhsWTP56,"""UNION/LABOR NEWS:  Lula da Silva: “Brazil is Undergoing a Right-Wing Coup” """,1,False
campelo484,"""@g1politica Boa tarde Brasil,, Você já escolheu qual dos dois caminho seguir?? , , Cuidado com nos 13 candidatos para a Presidente do Brasil, P.S.V.V.N = PROTESTO SEM VIOLÊNCIA, VOTE NULO! (CUIDADO POLÍTICOS USA O NOME DE DEUS EM VÃ, BOLSONARO E LULA, HADDAD E OUTROS TAIS)""",0,False
MagreLouko,"""@VEJA Como pode, uma galera querendo defender Lula, q é candidato e bla bla bla! Daqui 3 eleições ele pode candidatar, tudo no seu tempo, num é?""",1,False
CarlosPablo69,"""Ministério Público Eleitoral opina pela inelegibilidade de Lula e pede para TSE recusar a candidatura """,0,False
rafaelvavassori,"""@demidre4m trilhoes e sem reconhecer..  Bolsonaro tomo bronca aqui no twitter fio.. e sabe que vacilou com1.300 reais... e PASSADINA Nos estados unidos BILHOES.. e dilma nao sabe nem fala... só fala merda e deixa temer de herança..putz so merda...rsss""",0,False
jaiiranselmo,"""eu não posso ver gente apoiando Bolsonaro no facebook que já quero discutir, fico indignado com essas pessoas aff sério""",-1,False
campelo484,"""@g1politica Boa tarde Brasil,, Você já escolheu qual dos dois caminho seguir?? , , Cuidado com nos 13 candidatos para a Presidente do Brasil, P.S.V.V.N = PROTESTO SEM VIOLÊNCIA, VOTE NULO! (CUIDADO POLÍTICOS USA O NOME DE DEUS EM VÃ, BOLSONARO E LULA, HADDAD E OUTROS TAIS)""",-1,False
JalesRenato,"""@celsojsp @aguedescartoon Mas é ligado ao PSDB porque iria beneficiar Lula?""",0,False
leandroleal530,"""Gostei de um vídeo @YouTube  farsa do registro de Lula""",-1,False
cesarjbn,"""Procuradoria eleitoral reafirma inelegibilidade e pede que TSE barre Lula   via @UOLPolitica @UOL""",-1,False
AbreuLhama,"""@GuiIhermeWRM @Daia_Gularte @LulaOficial """,0,False
LucaDovi,"""Eles tremem: Lula, mesmo preso, dá ""uma surra de cinta"" nos outros candidatos """,1,False
gemelli_izabel,"""CHEGADA DE BOLSONARO EM PORTO ALEGRE RS - 29/08/2018  via @YouTube""",0,False
eliakinromero,"""@folha Ciro Gomes chamar Bolsonaro de Hitler , é mesmo que Maduro chamar Lula de Fidel Castro""",1,False
LeWolfDK,"""Nem eu queria apoiar o Bolsonaro por causa do armamento (eu costumo brincar com isso e pah, mas eu acho loucura dar uma arma na mão de um br), mas velho, é a única opção q tá valendo a pena no momento e nego repudia por causa de matéria falsa da Globosta""",-1,False
ReysDosVersos,"""@DeputadoFederal Os de pretos não querem pobres disputando cadeiras de juízes. Elas são para os seus próprios filhos e aos mais próximos. Lula mostrou aos Brasileiros que todos tínhamos inteligência, o que nos faltava era OPORTUNIDADE,  eles sabem que com LULA, é o  povo de novo na Presidência!""",-1,False
jenningscrl,"""pooorra n aguento mais a galera defendendo umas coisas ndv do bolsonaro (como ele todo rs) tipo sobre o debate de ontem no jornalFODAAAC gente sem noção da porra mas to aqui mantendo a plenitude""",-1,False
Donaato1,"""@JoaoPorto__ Já foi a época em que a Globo escolhia quem ganhava as eleições. Bolsonaro matou no peito esses ""entrevistadores"".""",0,False
negrone77,"""O melhor tá sendo os Mano querendo defender Bolsonaro kkkmkkkkjjkk um mais burro que o outro""",-1,False
Booninho_,"""A verdade é que eleitor do Bolsonaro é mais inteligente que ele, aí eles tentam acertar as merdas que ele fala""",-1,False
OMundrongo,"""Bolsonaro cita ‘casamento’ e ‘alfineta’ Bonner ao falar de economia , , """,0,False
desgrazzado,"""@Brunaglx @eacorintiana @camilaswen @MariaaFeerre @MuriloCleto A Globo recebe dinheiro pra vincular propagandas. A união não tá fazendo mais do que o certo em pagar para que vinculem propagandas KKKKKKK fã de Bolsonaro é uma doença mesmo""",-1,False
MaiiVieiira,"""Eu jamais vou perder meu queridíssimo tempo discutindo em rede social por conta de Bolsonaro ... pelo amor de jeje, tô preferindo ter paz do que razão 😌""",-1,False
nnassinger,"""O cara estuda história por anos faz um vídeo ensinando os burro e eleitor do bolsonaro só sabe comentar, COMUNA PETISTA""",-1,False
Hezylei,"""Vou começar a tratar eleitor do bolsonaro igual se trata yasuo maestria 7""",-1,False
amorimprod,"""Rejeição a Bolsonaro cresce e indica dificuldades em possível segundo turno """,-1,False
jlfriggi1,"""Bolsonaro no JN: “Isso aqui está parecendo uma plataforma de tiro de artilharia” """,1,False
almoliv_wilton,"""@folha Pior: Donald Trump brasileiro. E ainda há tabajara que apoia Bolsonaro e Trump. #QuartaDetremuraSDV""",-1,False
amomtochocolate,"""Talvez esteja acontecendo algo péssimo no Brasil que aconteceu nos EUA e elegeu o Trump., Hidden Vote:, Quando alguém nas pesquisas fala que vota em outro candidato, pq pega mal falar que irá votar no Bolsonaro., Daí as pesquisas mostram um número muito a abaixo do real.""",-1,False
Rikaom59Silva,"""@OGloboPolitica @jairbolsonaro Do jeito que ele gosta.Parece que o kit gay fez a cabeça do Bolsonaro.""",-1,False
MathRoodrigues,"""O que seria de nós sem as mulheres? Digo isso porque são os votos delas que impedirão a vitória de Bolsonaro. Homem é muito imbecil""",-1,False
MentalConfusao,"""@andreazzaeditor Bolsonaro? Normal?""",-1,False
EduardaAC26,"""@ONUBrasil Me explique então sobre esse discurso aí ONU , Você achar q do Bolsonaro e perigoso ou discurso da esquerda e só amor , Aguardando ela responder """,0,False
narasilva211,"""@ZAMENZA A resposta do Bolsonaro foi boa, os Bilhões que a Globo recebe do Governo em propaganda paga o seu salário.    Ela dizendo que paga o salário dele, mas somos nós que pagamos o dela. Vejam no Portal da Transferência o quanto recebe o Grupo Globo do Governo.""",0,True
jlfriggi1,"""Erros e acertos de Jair Bolsonaro no Jornal Nacional e Jornal das 10 - """,0,False
mari_pavaod,"""cara, meu pai vai votar no bolsonaro...""",-1,False
joaogabryell555,"""#BolsonaroNoJornalNacional, , Só queria entender pq as pessoas apoiam bolsonaro , , Tô falando sério , Até hoje sempre que fiz essa pergunta alguém não tive nenhuma boa que me convenceu de que ele pode ser um bom presidente""",-1,False
ccamiledt,"""acabei de ver o video da entrevista do bolsonaro no JN, juro que quase taquei meu celular pela janela""",-1,False
DionesilvaR,"""@doisdedosdeteo @carlosapmarques Desconsidera mano, se não puder criticar o Bolsonaro então estão criando uma nova face do lulismo. TODOS devem ser sujeitos a críticas e, consequentemente, melhorias. Bolsonaro não está acima do bem e do mal. Um bom candidato deve ser criticado e crescer com isso.""",1,False
AFantacini,"""Depoimento Lilian Bittar sítio Atibaia parte 2, Moro de inveja da família Silva Bittar , #EsquerdistasSeguemEsquerdistas, #JN #MostraONUGlobo #LulaÉCandidato #OBrasilFelizDeNovo, #RedeGloboGolpista #GloboNãoFazJornalismo #LulaPresidente , """,0,False
kavadovisk,"""@oigessyca @LordeVoIdemort O também colocar a embaixada de Israel na Alemanha, parece o Bolsonaro, mas é o Hitler., KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK""",0,False
Guirissi_04,"""Todos são ruins, mas o menos pior é o bolsonaro, ficam falando mentiras sobre ele homofóbico, machista... Se não sabe não fala véi, vote em quem quiser mas não critique os outros""",-1,False
SamuelGariani,"""Oq adianta se classifica com a ajuda da Conmebol. Robado desse jeito até o bolsonaro é eleito!""",-1,False
